Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
56,Thursday Sep 24,boxscore,MIL,@,STL,L,2,4,,27-29,4,4.5,Kim,Burnes,Miller,3:43,N,,2.84,--,
57,Friday Sep 25 (1),boxscore,MIL,@,STL,W,3,0,7,28-29,4,5.0,Williams,Flaherty,Hader,2:12,D,,2.49,+,2020-08-02 (Covid; Played at SLN; MIL was home team; (Game2))
58,Friday Sep 25 (2),boxscore,MIL,@,STL,L,1,9,7,28-30,4,5.0,Ponce de Leon,Lindblom,,2:36,N,,3.54,-,
59,Saturday Sep 26,boxscore,MIL,@,STL,W,3,0,,29-30,4,4.0,Woodruff,Wainwright,Hader,2:38,N,,2.74,+,
60,Sunday Sep 27,boxscore,MIL,@,STL,L,2,5,,29-31,4,5.0,Gallegos,Anderson,Reyes,2:58,D,,5.76,-,

1,Friday Jul 24,boxscore,MIN,@,CHW,W,10,5,,1-0,1,Tied,May,Giolito,,3:31,N,,1.17,+,
2,Saturday Jul 25,boxscore,MIN,@,CHW,L,3,10,,1-1,1,Tied,Keuchel,Dobnak,,3:17,D,,1.18,-,
3,Sunday Jul 26,boxscore,MIN,@,CHW,W,14,2,,2-1,1,Tied,Maeda,López,,3:38,D,,1.22,+,
4,Tuesday Jul 28,boxscore,MIN,,STL,W,6,3,,3-1,2,0.5,Bailey,Martinez,Romo,2:42,N,,1.09,++,
5,Wednesday Jul 29,boxscore,MIN,,STL,W,3,0,,4-1,1,up 0.5,Hill,Ponce de Leon,Rogers,2:53,N,,1.10,+++,
6,Thursday Jul 30,boxscore,MIN,,CLE,L,0,2,,4-2,2,0.5,Bieber,Berríos,Karinchak,2:52,N,,1.19,-,
7,Friday Jul 31,boxscore,MIN,,CLE,W,4,1,,5-2,1,up 0.5,Dobnak,Clevinger,Rogers,3:06,N,,1.22,+,
8,Saturday Aug 1,boxscore,MIN,,CLE,W,3,0,,6-2,1,up 1.0,Maeda,Carrasco,Rogers,2:40,N,,1.18,++,
9,Sunday Aug 2,boxscore,MIN,,CLE,W,3,1,,7-2,1,up 2.0,Smeltzer,Civale,Romo,2:54,D,,1.18,+++,
10,Monday Aug 3,boxscore,MIN,,PIT,W-wo,5,4,,8-2,1,up 2.0,Rogers,Burdi,,3:13,N,,1.00,++++,
11,Tuesday Aug 4,boxscore,MIN,,PIT,W,7,3,,9-2,1,up 2.0,Berríos,Musgrove,May,3:30,D,,.91,+++++,
12,Wednesday Aug 5,boxscore,MIN,@,PIT,W,5,2,,10-2,1,up 3.0,Dobnak,Williams,,2:52,N,,.86,++++++,
13,Thursday Aug 6,boxscore,MIN,@,PIT,L-wo,5,6,,10-3,1,up 2.5,Howard,Rogers,,3:07,D,,.73,-,
14,Friday Aug 7,boxscore,MIN,@,KCR,L,2,3,,10-4,1,up 2.0,Holland,Wisler,Rosenthal,2:53,N,,.88,--,
15,Saturday Aug 8,boxscore,MIN,@,KCR,L,6,9,,10-5,1,up 1.5,Zuber,Thorpe,Rosenthal,3:55,N,,.98,---,
16,Sunday Aug 9,boxscore,MIN,@,KCR,L,2,4,,10-6,1,up 0.5,Singer,Berríos,Barlow,3:16,D,,1.10,----,
17,Monday Aug 10,boxscore,MIN,@,MIL,W,4,2,,11-6,1,up 0.5,Dobnak,Houser,Rogers,2:57,N,,1.08,+,
18,Tuesday Aug 11,boxscore,MIN,@,MIL,L,4,6,,11-7,1,up 0.5,Williams,Rogers,Hader,2:56,N,,1.04,-,
19,Wednesday Aug 12,boxscore,MIN,@,MIL,W,12,2,,12-7,1,up 1.5,Maeda,Lauer,,3:08,N,,1.10,+,
20,Saturday Aug 15 (1),boxscore,MIN,,KCR,W,4,2,7,13-7,1,up 1.0,Duffey,Speier,Rogers,2:30,D,,1.17,++,2020-08-14 (Rain; (Game2))
21,Saturday Aug 15 (2),boxscore,MIN,,KCR,L,2,4,7,13-8,1,up 1.0,Duffy,Berríos,Rosenthal,2:42,D,,1.08,-,
22,Sunday Aug 16,boxscore,MIN,,KCR,W,4,2,,14-8,1,up 1.0,Dobnak,Singer,Romo,2:37,D,,1.14,+,
23,Monday Aug 17,boxscore,MIN,,KCR,W,4,1,,15-8,1,up 1.5,Smeltzer,Bubic,,3:06,N,,1.06,++,
24,Tuesday Aug 18,boxscore,MIN,,MIL,W-wo,4,3,12,16-8,1,up 1.5,Alcala,Phelps,,4:28,N,,.87,+++,
25,Wednesday Aug 19,boxscore,MIN,,MIL,L,3,9,,16-9,1,up 0.5,Anderson,Hill,,2:59,N,,.77,-,
26,Thursday Aug 20,boxscore,MIN,,MIL,W,7,1,,17-9,1,up 0.5,Berríos,Woodruff,,2:58,N,,.88,+,
27,Friday Aug 21,boxscore,MIN,@,KCR,L,2,7,,17-10,1,up 0.5,Duffy,Odorizzi,,3:14,N,,.86,-,
28,Saturday Aug 22,boxscore,MIN,@,KCR,W,7,2,,18-10,1,up 0.5,Dobnak,Singer,,3:23,N,,.95,+,
29,Sunday Aug 23,boxscore,MIN,@,KCR,W,5,4,,19-10,1,up 1.5,Clippard,Bubic,Rogers,3:35,D,,.88,++,
30,Monday Aug 24,boxscore,MIN,@,CLE,W,3,2,,20-10,1,up 2.5,Maeda,Civale,Rogers,3:14,N,,.78,+++,
31,Tuesday Aug 25,boxscore,MIN,@,CLE,L,2,4,,20-11,1,up 1.5,Bieber,Alcala,Hand,2:52,N,,.66,-,
32,Wednesday Aug 26,boxscore,MIN,@,CLE,L,3,6,,20-12,1,up 0.5,Maton,Romo,Hand,3:14,N,,.75,--,
33,Saturday Aug 29 (1),boxscore,MIN,@,DET,L,2,8,7,20-13,3,1.5,Boyd,Dobnak,,2:11,D,,.79,---,2020-08-27 (Boycott (racial justice); (Game2))
34,Saturday Aug 29 (2),boxscore,MIN,@,DET,L,2,4,7,20-14,3,1.5,Skubal,Duffey,Soto,2:12,D,,.92,----,
35,Sunday Aug 30,boxscore,MIN,@,DET,L,2,3,,20-15,3,1.5,Alexander,Maeda,Soto,2:41,D,,1.10,-----,
36,Monday Aug 31,boxscore,MIN,,CHW,L,5,8,,20-16,3,2.5,Foster,Rogers,Colomé,3:43,N,,1.22,------,
37,Tuesday Sep 1,boxscore,MIN,,CHW,W,3,2,,21-16,3,1.5,Thielbar,Cordero,Wisler,3:12,N,,1.31,+,
38,Wednesday Sep 2,boxscore,MIN,,CHW,W,8,1,,22-16,3,1.5,Berríos,López,,3:23,N,,1.28,++,
39,Friday Sep 4 (1),boxscore,MIN,,DET,W,2,0,7,23-16,2,0.5,Dobnak,Boyd,Rogers,1:45,D,,1.16,+++,2020-08-28 (Rain; Played at MIN; DET was home team; (Game2))
40,Friday Sep 4 (2),boxscore,MIN,,DET,W,3,2,8,24-16,2,0.5,Romo,Jiménez,May,2:57,D,,1.01,++++,
41,Saturday Sep 5,boxscore,MIN,,DET,W-wo,4,3,,25-16,2,0.5,Alcala,Cisnero,,2:52,N,,.83,+++++,
42,Sunday Sep 6,boxscore,MIN,,DET,L,8,10,,25-17,3,1.5,Funkhouser,Romo,Garcia,3:43,D,,.69,-,
43,Monday Sep 7,boxscore,MIN,,DET,W,6,2,,26-17,3,1.0,Pineda,Fulmer,,2:44,D,,.85,+,
44,Tuesday Sep 8 (1),boxscore,MIN,@,STL,W,7,3,7,27-17,3,0.5,Berríos,Martinez,,2:31,D,,.59,++,
45,Tuesday Sep 8 (2),boxscore,MIN,@,STL,L,4,6,7,27-18,3,0.5,Cabrera,Dobnak,Gallegos,2:48,N,,.52,-,2020-09-09 (Schedule change (to give both teams an off day); (Game 2))
46,Friday Sep 11,boxscore,MIN,,CLE,W,3,1,,28-18,2,1.0,Maeda,Bieber,Rogers,2:43,N,,.78,+,
47,Saturday Sep 12,boxscore,MIN,,CLE,W,8,4,,29-18,2,1.0,Hill,Plesac,,2:56,N,,.71,++,
48,Sunday Sep 13,boxscore,MIN,,CLE,W,7,5,,30-18,2,1.0,Thielbar,McKenzie,Romo,3:43,D,,.62,+++,
49,Monday Sep 14,boxscore,MIN,@,CHW,L,1,3,,30-19,2,2.0,Colomé,Rogers,,3:51,N,,.51,-,
50,Tuesday Sep 15,boxscore,MIN,@,CHW,L,2,6,,30-20,2,3.0,Dunning,Dobnak,,3:04,N,,.53,--,
51,Wednesday Sep 16,boxscore,MIN,@,CHW,W,5,1,,31-20,2,2.0,Stashak,Giolito,,3:05,N,,.56,+,
52,Thursday Sep 17,boxscore,MIN,@,CHW,L,3,4,,31-21,2,3.0,Heuer,Clippard,Colomé,3:20,D,,.57,-,
53,Friday Sep 18,boxscore,MIN,@,CHC,L,0,1,,31-22,2,3.0,Hendricks,Hill,Jeffress,2:34,N,,.59,--,
54,Saturday Sep 19,boxscore,MIN,@,CHC,W,8,1,,32-22,2,3.0,Pineda,Mills,,3:10,N,,.59,+,
55,Sunday Sep 20,boxscore,MIN,@,CHC,W,4,0,,33-22,2,2.0,Berríos,Darvish,,3:07,N,,.61,++,
56,Tuesday Sep 22,boxscore,MIN,,DET,W-wo,5,4,10,34-22,2,0.5,Rogers,Garcia,,3:43,N,,.58,+++,
57,Wednesday Sep 23,boxscore,MIN,,DET,W,7,6,,35-22,1,up 0.5,Maeda,Mize,Romo,3:16,N,,.56,++++,
58,Friday Sep 25,boxscore,MIN,,CIN,L,2,7,,35-23,1,up 1.0,Lorenzen,Berríos,,3:38,N,,.43,-,
59,Saturday Sep 26,boxscore,MIN,,CIN,W,7,3,,36-23,1,up 1.0,Clippard,Castillo,,3:06,N,,.64,+,
60,Sunday Sep 27,boxscore,MIN,,CIN,L,3,5,10,36-24,1,up 1.0,Iglesias,Thielbar,,3:53,D,,.35,-,

1,Friday Jul 24,boxscore,NYM,,ATL,W,1,0,,1-0,1,Tied,Lugo,Martin,Díaz,2:25,D,,1.18,+,
2,Saturday Jul 25,boxscore,NYM,,ATL,L,3,5,10,1-1,1,Tied,Jackson,Strickland,,3:21,D,,1.18,-,
3,Sunday Jul 26,boxscore,NYM,,ATL,L,1,14,,1-2,3,1.0,Chacín,Porcello,,3:20,N,,1.18,--,
4,Monday Jul 27,boxscore,NYM,@,BOS,W,7,4,,2-2,2,0.5,Wacha,Osich,Lugo,3:11,N,,1.06,+,
5,Tuesday Jul 28,boxscore,NYM,@,BOS,W,8,3,,3-2,1,Tied,Peterson,Hall,,2:58,N,,1.08,++,
6,Wednesday Jul 29,boxscore,NYM,,BOS,L,5,6,,3-3,2,0.5,Hembree,Wilson,Workman,3:44,N,,1.08,-,
7,Thursday Jul 30,boxscore,NYM,,BOS,L,2,4,,3-4,3,1.0,Pérez,Matz,Workman,3:49,N,,1.09,--,
8,Friday Jul 31,boxscore,NYM,@,ATL,L,10,11,,3-5,5,2.0,Dayton,Lugo,Martin,3:35,N,,1.23,---,
9,Saturday Aug 1,boxscore,NYM,@,ATL,L,1,7,,3-6,5,3.0,Tomlin,Wacha,,3:21,N,,1.17,----,
10,Sunday Aug 2,boxscore,NYM,@,ATL,L,0,4,,3-7,5,4.0,Matzek,Peterson,,3:06,D,,1.10,-----,
11,Monday Aug 3,boxscore,NYM,@,ATL,W,7,2,,4-7,5,3.0,deGrom,Soroka,,3:16,N,,1.03,+,
12,Tuesday Aug 4,boxscore,NYM,@,WSN,L,3,5,,4-8,5,4.0,Corbin,Matz,Hudson,3:13,N,,1.12,-,
13,Wednesday Aug 5,boxscore,NYM,@,WSN,W,3,1,,5-8,5,3.5,Porcello,Fedde,Lugo,2:46,N,,1.06,+,
14,Friday Aug 7,boxscore,NYM,,MIA,L,3,4,,5-9,5,5.0,Tarpley,Wacha,Vincent,3:34,N,,1.10,-,
15,Saturday Aug 8,boxscore,NYM,,MIA,W,8,4,,6-9,4,4.0,Peterson,Castano,,3:03,N,,1.02,+,
16,Sunday Aug 9,boxscore,NYM,,MIA,W,4,2,,7-9,3,3.5,deGrom,López,Lugo,3:09,D,,1.11,++,
17,Monday Aug 10,boxscore,NYM,,WSN,L,4,16,,7-10,4,3.5,Corbin,Matz,,2:59,N,,1.20,-,
18,Tuesday Aug 11,boxscore,NYM,,WSN,L,1,2,,7-11,5,3.5,Scherzer,Porcello,Hudson,2:55,N,,1.12,--,
19,Wednesday Aug 12,boxscore,NYM,,WSN,W,11,6,,8-11,3,3.5,Familia,Sánchez,,3:19,N,,1.09,+,
20,Thursday Aug 13,boxscore,NYM,,WSN,W,8,2,,9-11,3,3.0,Peterson,Voth,,3:25,D,,1.19,++,
21,Friday Aug 14,boxscore,NYM,@,PHI,L-wo,5,6,,9-12,3,4.0,Neris,Lugo,,3:24,N,,1.29,-,
22,Saturday Aug 15,boxscore,NYM,@,PHI,L,2,6,,9-13,4,4.0,Nola,Matz,,2:45,N,,1.26,--,
23,Sunday Aug 16,boxscore,NYM,@,PHI,L,2,6,,9-14,5,4.0,Wheeler,Porcello,,2:57,D,,1.16,---,
24,Monday Aug 17,boxscore,NYM,@,MIA,W,11,4,,10-14,4,4.0,Shreve,Yamamoto,Kilome,3:55,N,,1.02,+,
25,Tuesday Aug 18,boxscore,NYM,@,MIA,W,8,3,,11-14,4,3.0,Wilson,Mejía,,3:20,N,,1.19,++,
26,Wednesday Aug 19,boxscore,NYM,@,MIA,W,5,3,,12-14,4,2.5,Díaz,Kintzler,,3:14,N,,1.30,+++,
27,Tuesday Aug 25 (1),boxscore,NYM,,MIA,L,0,4,7,12-15,4,4.0,Bleier,Porcello,,2:37,N,,1.42,-,2020-08-20 (Covid; Played at NYN; MIA was home team; (Game2))
28,Tuesday Aug 25 (2),boxscore,NYM,,MIA,L,0,3,7,12-16,4,4.0,Smith,Hughes,Vincent,2:24,N,,1.44,--,
29,Wednesday Aug 26,boxscore,NYM,,MIA,W,5,4,,13-16,4,4.5,Brach,Vincent,,3:16,N,,1.24,+,
30,Friday Aug 28 (1),boxscore,NYM,@,NYY,W,6,4,7,14-16,3,3.0,Lockett,Green,Díaz,2:30,D,,1.24,++,2020-08-21 (Covid; Played at NYA; NYN was home team; (Game 2))
31,Friday Aug 28 (2),boxscore,NYM,@,NYY,W-wo,4,3,7,15-16,3,3.0,Hughes,Chapman,,2:23,N,,1.32,+++,
32,Saturday Aug 29,boxscore,NYM,@,NYY,L-wo,1,2,,15-17,4,3.0,Chapman,Betances,,3:00,D,,1.40,-,
33,Sunday Aug 30 (1),boxscore,NYM,@,NYY,L-wo,7,8,8,15-18,4,4.5,Green,Díaz,,3:22,D,,1.39,--,2020-08-22 (Covid; Played at NYA; NYN was home team; (Game 2))
34,Sunday Aug 30 (2),boxscore,NYM,@,NYY,L,2,5,8,15-19,4,4.5,Holder,Smith,Cessa,2:45,N,,1.34,---,
35,Monday Aug 31,boxscore,NYM,,MIA,L,3,5,,15-20,4,5.5,Rogers,deGrom,Kintzler,3:03,D,,1.43,----,2020-08-27 (Boycott (racial justice))
36,Tuesday Sep 1,boxscore,NYM,@,BAL,L,5,9,,15-21,4,6.5,Eshelman,Kilome,,2:59,N,,1.08,-----,
37,Wednesday Sep 2,boxscore,NYM,@,BAL,W,9,4,,16-21,4,6.5,Peterson,Means,,3:12,D,,.95,+,
38,Thursday Sep 3,boxscore,NYM,,NYY,W-wo,9,7,10,17-21,4,6.0,Díaz,Abreu,,4:00,D,,1.07,++,2020-08-23 (Covid)
39,Friday Sep 4,boxscore,NYM,,PHI,L,3,5,,17-22,4,6.5,Arrieta,Hughes,Workman,3:11,N,,1.38,-,
40,Saturday Sep 5,boxscore,NYM,,PHI,W,5,1,,18-22,4,5.5,Lugo,Howard,,3:08,N,,1.23,+,
41,Sunday Sep 6,boxscore,NYM,,PHI,W,14,1,,19-22,4,5.5,deGrom,Nola,,3:18,D,,1.42,++,
42,Monday Sep 7,boxscore,NYM,,PHI,L,8,9,10,19-23,4,5.5,Workman,Castro,Neris,3:40,D,,1.62,-,
43,Tuesday Sep 8,boxscore,NYM,,BAL,L,2,11,,19-24,4,5.5,Means,Wacha,,3:01,N,,1.13,--,
44,Wednesday Sep 9,boxscore,NYM,,BAL,W,7,6,,20-24,4,5.5,Familia,Harvey,Díaz,3:25,N,,.93,+,
45,Friday Sep 11,boxscore,NYM,@,TOR,W,18,1,,21-24,4,5.0,deGrom,Anderson,Ramírez,3:30,N,,1.18,++,2020-09-11 (Played at Buffalo)
46,Saturday Sep 12,boxscore,NYM,@,TOR,L,2,3,,21-25,4,6.0,Ray,Lugo,Dolis,3:22,N,,1.38,-,2020-09-12 (Played at Buffalo)
47,Sunday Sep 13,boxscore,NYM,@,TOR,L,3,7,,21-26,4,7.0,Ryu,Peterson,,3:12,D,,1.24,--,2020-09-13 (Played at Buffalo)
48,Tuesday Sep 15,boxscore,NYM,@,PHI,L,1,4,,21-27,4,7.5,Arrieta,Porcello,Neris,2:58,N,,1.36,---,
49,Wednesday Sep 16,boxscore,NYM,@,PHI,W,5,4,,22-27,4,6.5,Castro,Neris,Díaz,3:17,N,,.92,+,
50,Thursday Sep 17,boxscore,NYM,@,PHI,W,10,6,,23-27,4,6.0,Wilson,Workman,,4:12,N,,1.36,++,
51,Friday Sep 18,boxscore,NYM,,ATL,L,2,15,,23-28,4,7.0,Fried,Matz,,3:39,N,,1.49,-,
52,Saturday Sep 19,boxscore,NYM,,ATL,W,7,2,,24-28,4,6.0,Peterson,Anderson,,3:32,N,,.83,+,
53,Sunday Sep 20,boxscore,NYM,,ATL,L,0,7,,24-29,4,7.0,Wright,Porcello,,3:09,D,,1.05,-,
54,Monday Sep 21,boxscore,NYM,,TBR,L,1,2,,24-30,4,8.0,Fleming,deGrom,Anderson,3:00,N,,.44,--,
55,Tuesday Sep 22,boxscore,NYM,,TBR,W,5,2,,25-30,4,8.0,Lugo,Snell,Díaz,3:03,N,,.25,+,
56,Wednesday Sep 23,boxscore,NYM,,TBR,L,5,8,,25-31,4,9.0,Glasnow,Wacha,,2:53,N,,.52,-,
57,Thursday Sep 24,boxscore,NYM,@,WSN,W,3,2,,26-31,4,8.0,Peterson,Corbin,Díaz,3:15,N,,.13,+,
58,Saturday Sep 26 (1),boxscore,NYM,@,WSN,L,3,4,7,26-32,4,9.0,Scherzer,Castro,Harris,2:39,D,,.08,-,2020-09-25 (Rain; (Game2))
59,Saturday Sep 26 (2),boxscore,NYM,@,WSN,L,3,5,7,26-33,4,9.0,Sánchez,Porcello,Hudson,2:35,N,,.00,--,
60,Sunday Sep 27,boxscore,NYM,@,WSN,L,5,15,,26-34,4,9.0,Voth,Lugo,,3:35,D,,.00,---,

1,Thursday Jul 23,boxscore,NYY,@,WSN,W,4,1,6,1-0,1,up 0.5,Cole,Scherzer,,1:43,N,,1.07,+,
2,Saturday Jul 25,boxscore,NYY,@,WSN,L,2,9,,1-1,1,Tied,Rainey,Paxton,,3:13,N,,1.06,-,
3,Sunday Jul 26,boxscore,NYY,@,WSN,W,3,2,,2-1,1,Tied,Green,Doolittle,Britton,3:07,D,,1.09,+,
4,Wednesday Jul 29,boxscore,NYY,@,BAL,W,9,3,,3-1,1,Tied,Cole,Wojciechowski,,3:12,N,,1.19,++,2020-08-03 (Schedule change (Covid))
5,Thursday Jul 30,boxscore,NYY,@,BAL,W,8,6,,4-1,1,up 1.0,Loáisiga,Sulser,Britton,3:06,N,,1.20,+++,2020-08-04 (Schedule change (Covid))
6,Friday Jul 31,boxscore,NYY,,BOS,W,5,1,,5-1,1,up 2.0,Montgomery,Weber,,3:08,N,,1.16,++++,
7,Saturday Aug 1,boxscore,NYY,,BOS,W,5,2,,6-1,1,up 2.0,Nelson,Godley,Hale,3:07,N,,1.10,+++++,
8,Sunday Aug 2,boxscore,NYY,,BOS,W,9,7,,7-1,1,up 2.0,Ottavino,Barnes,Britton,3:12,N,,1.03,++++++,
9,Monday Aug 3,boxscore,NYY,,PHI,W,6,3,,8-1,1,up 2.5,Cole,Arrieta,Britton,3:00,N,,.86,+++++++,2020-07-29 (Schedule change (Covid))
10,Wednesday Aug 5 (1),boxscore,NYY,@,PHI,L,7,11,7,8-2,1,up 4.0,Wheeler,Happ,Neris,2:44,D,,.79,-,2020-07-27 (Covid; (Game2))
11,Wednesday Aug 5 (2),boxscore,NYY,@,PHI,W,3,1,7,9-2,1,up 4.0,Ottavino,Hunter,Britton,2:38,D,,.87,+,2020-07-30 (Schedule change (Covid); Tropical storm Isaisas; Played at PHI; NYA was home team; (Game1))
12,Thursday Aug 6,boxscore,NYY,@,PHI,L,4,5,,9-3,1,up 4.0,Guerra,Montgomery,Neris,3:22,N,,.74,-,2020-07-28 (Covid)
13,Friday Aug 7,boxscore,NYY,@,TBR,L,0,1,,9-4,1,up 3.0,Roe,Ottavino,,2:52,N,,.93,--,
14,Saturday Aug 8 (1),boxscore,NYY,@,TBR,W,8,4,7,10-4,1,up 2.5,Green,Glasnow,,2:52,D,,1.02,+,2020-08-06 (Schedule change (Covid); (Game2))
15,Saturday Aug 8 (2),boxscore,NYY,@,TBR,L,3,5,7,10-5,1,up 2.5,Fairbanks,King,Anderson,2:47,D,,.90,-,
16,Sunday Aug 9,boxscore,NYY,@,TBR,L-wo,3,4,,10-6,1,up 1.5,Thompson,Britton,,3:08,D,,1.03,--,
17,Tuesday Aug 11,boxscore,NYY,,ATL,W,9,6,,11-6,1,up 1.5,Montgomery,Toussaint,Britton,3:18,N,,1.03,+,
18,Wednesday Aug 12,boxscore,NYY,,ATL,W,6,3,,12-6,1,up 1.5,Loáisiga,Matzek,Britton,3:40,N,,.97,++,
19,Friday Aug 14,boxscore,NYY,,BOS,W,10,3,,13-6,1,up 2.0,Cole,Brewer,,3:35,N,,.97,+++,
20,Saturday Aug 15,boxscore,NYY,,BOS,W,11,5,,14-6,1,up 2.0,Paxton,Eovaldi,,3:05,N,,.89,++++,
21,Sunday Aug 16,boxscore,NYY,,BOS,W,4,2,,15-6,1,up 2.0,Happ,Mazza,Britton,3:06,N,,.79,+++++,
22,Monday Aug 17,boxscore,NYY,,BOS,W,6,3,,16-6,1,up 2.5,King,Pérez,,2:46,N,,.66,++++++,
23,Tuesday Aug 18,boxscore,NYY,,TBR,L,3,6,,16-7,1,up 1.5,Snell,Tanaka,Roe,3:15,N,,.66,-,
24,Wednesday Aug 19,boxscore,NYY,,TBR,L,2,4,,16-8,1,up 0.5,Fairbanks,Britton,Beeks,3:12,N,,.76,--,
25,Thursday Aug 20,boxscore,NYY,,TBR,L,5,10,,16-9,2,0.5,Castillo,Ottavino,,3:25,D,,.84,---,
26,Wednesday Aug 26 (1),boxscore,NYY,@,ATL,L,1,5,7,16-10,2,2.5,Anderson,Cole,,2:05,D,,.84,----,2020-08-25 (Rain; (Game2))
27,Wednesday Aug 26 (2),boxscore,NYY,@,ATL,L,1,2,7,16-11,2,2.5,Fried,Green,Melancon,1:58,N,,.93,-----,
28,Friday Aug 28 (1),boxscore,NYY,,NYM,L,4,6,7,16-12,2,4.0,Lockett,Green,Díaz,2:30,D,,1.04,------,2020-08-21 (Covid; Played at NYA; NYN was home team; (Game 2))
29,Friday Aug 28 (2),boxscore,NYY,,NYM,L-wo,3,4,7,16-13,2,4.0,Hughes,Chapman,,2:23,N,,1.12,-------,
30,Saturday Aug 29,boxscore,NYY,,NYM,W-wo,2,1,,17-13,2,4.0,Chapman,Betances,,3:00,D,,1.18,+,
31,Sunday Aug 30 (1),boxscore,NYY,,NYM,W-wo,8,7,8,18-13,2,3.5,Green,Díaz,,3:22,D,,1.13,++,2020-08-22 (Covid; Played at NYA; NYN was home team; (Game 2))
32,Sunday Aug 30 (2),boxscore,NYY,,NYM,W,5,2,8,19-13,2,3.5,Holder,Smith,Cessa,2:45,N,,1.08,+++,
33,Monday Aug 31,boxscore,NYY,,TBR,L,3,5,,19-14,2,4.5,Glasnow,Cole,Castillo,3:21,N,,1.10,-,
34,Tuesday Sep 1,boxscore,NYY,,TBR,W,5,3,,20-14,2,3.5,Tanaka,Thompson,Chapman,2:39,N,,1.18,+,
35,Wednesday Sep 2,boxscore,NYY,,TBR,L,2,5,,20-15,2,4.5,Curtiss,Montgomery,,3:45,N,,1.15,-,
36,Thursday Sep 3,boxscore,NYY,@,NYM,L-wo,7,9,10,20-16,2,5.0,Díaz,Abreu,,4:00,D,,1.10,--,2020-08-23 (Covid)
37,Friday Sep 4 (1),boxscore,NYY,@,BAL,W,6,5,9,21-16,2,5.5,Holder,Lakins,Green,3:37,N,,1.39,+,2020-08-05 (Schedule change (Covid); (Game2))
38,Friday Sep 4 (2),boxscore,NYY,@,BAL,L,3,6,7,21-17,2,5.5,López,García,Valdez,2:31,N,,1.24,-,
39,Saturday Sep 5,boxscore,NYY,@,BAL,L,1,6,,21-18,2,5.5,Tate,Cole,,2:47,N,,1.37,--,
40,Sunday Sep 6,boxscore,NYY,@,BAL,L,1,5,,21-19,3,6.5,Kremer,Tanaka,,3:02,D,,1.52,---,
41,Monday Sep 7,boxscore,NYY,@,TOR,L,7,12,,21-20,3,6.5,Reid-Foley,Ottavino,,4:02,N,,1.55,----,2020-09-07 (Played at Buffalo)
42,Tuesday Sep 8,boxscore,NYY,@,TOR,L,1,2,,21-21,3,6.5,Yamaguchi,Happ,Dolis,3:00,N,,1.52,-----,2020-09-08 (Played at Buffalo)
43,Wednesday Sep 9,boxscore,NYY,@,TOR,W,7,2,,22-21,3,6.0,García,Stripling,,3:04,N,,1.54,+,2020-09-09 (Played at Buffalo)
44,Friday Sep 11 (1),boxscore,NYY,,BAL,W,6,0,7,23-21,3,5.0,Cole,Cobb,,2:02,D,,1.91,++,2020-09-10 (Rain; (Game2))
45,Friday Sep 11 (2),boxscore,NYY,,BAL,W,10,1,7,24-21,3,5.0,Tanaka,Akin,,2:40,N,,1.76,+++,
46,Saturday Sep 12,boxscore,NYY,,BAL,W-wo,2,1,10,25-21,3,5.0,Holder,Harvey,,3:11,D,,1.45,++++,
47,Sunday Sep 13,boxscore,NYY,,BAL,W,3,1,,26-21,3,4.0,Britton,Tate,Chapman,2:44,D,,1.09,+++++,
48,Tuesday Sep 15,boxscore,NYY,,TOR,W,20,6,,27-21,2,4.0,García,Walker,,3:12,N,,.81,++++++,
49,Wednesday Sep 16,boxscore,NYY,,TOR,W,13,2,,28-21,2,3.0,Cole,Roark,,3:02,N,,.62,+++++++,
50,Thursday Sep 17,boxscore,NYY,,TOR,W,10,7,,29-21,2,3.5,Tanaka,Anderson,Chapman,3:19,N,,.58,++++++++,
51,Friday Sep 18,boxscore,NYY,@,BOS,W,6,5,12,30-21,2,3.5,Loáisiga,Weber,,4:55,N,,.53,+++++++++,
52,Saturday Sep 19,boxscore,NYY,@,BOS,W,8,0,,31-21,2,3.5,Happ,Mazza,,2:59,N,,.52,++++++++++,
53,Sunday Sep 20,boxscore,NYY,@,BOS,L,2,10,,31-22,2,3.5,Houck,García,,3:22,D,,.55,-,
54,Monday Sep 21,boxscore,NYY,@,TOR,L,5,11,,31-23,2,4.5,Zeuch,King,,3:56,N,,.51,--,2020-09-21 (Played at Buffalo)
55,Tuesday Sep 22,boxscore,NYY,@,TOR,W,12,1,,32-23,2,3.5,Cole,Roark,,3:29,N,,.45,+,2020-09-22 (Played at Buffalo)
56,Wednesday Sep 23,boxscore,NYY,@,TOR,L,1,14,,32-24,2,4.5,Cole,Tanaka,Stripling,3:39,N,,.55,-,2020-09-23 (Played at Buffalo)
57,Thursday Sep 24,boxscore,NYY,@,TOR,L,1,4,,32-25,2,5.0,Ryu,Montgomery,Dolis,3:11,N,,.32,--,2020-09-24 (Played at Buffalo)
58,Friday Sep 25,boxscore,NYY,,MIA,L,3,4,10,32-26,2,6.0,Boxberger,Green,Kintzler,3:20,N,,.25,---,
59,Saturday Sep 26,boxscore,NYY,,MIA,W,11,4,,33-26,2,6.0,García,Tarpley,,3:20,D,,.18,+,
