Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
11,Monday Apr 8,boxscore,COL,,ATL,L,6,8,,3-8,4,5.0,Teheran,Freeland,Minter,2:59,N,25199,.75,----,
12,Tuesday Apr 9,boxscore,COL,,ATL,L,1,7,,3-9,5,5.0,Fried,Márquez,,3:12,N,26124,.72,-----,
13,Thursday Apr 11,boxscore,COL,@,SFG,L,0,1,,3-10,5,5.5,Samardzija,Gray,Smith,2:34,N,29727,.71,------,
14,Friday Apr 12,boxscore,COL,@,SFG,L-wo,2,3,18,3-11,5,6.5,Bergen,Johnson,,5:35,N,33616,.68,-------,
15,Saturday Apr 13,boxscore,COL,@,SFG,L,2,5,,3-12,5,7.5,Bumgarner,Freeland,Dyson,2:48,D,32607,.60,--------,
16,Sunday Apr 14,boxscore,COL,@,SFG,W,4,0,,4-12,5,6.5,Márquez,Holland,,2:25,D,35513,.60,+,
17,Monday Apr 15,boxscore,COL,@,SDP,W,5,2,,5-12,5,5.5,Senzatela,Lucchesi,Davis,2:38,N,24867,.69,++,
18,Tuesday Apr 16,boxscore,COL,@,SDP,W,8,2,,6-12,5,4.5,Gray,Margevicius,,3:01,N,24963,.78,+++,
19,Thursday Apr 18,boxscore,COL,,PHI,W,6,2,,7-12,5,5.0,Freeland,Eflin,,3:03,N,27562,.66,++++,
20,Friday Apr 19,boxscore,COL,,PHI,W-wo,4,3,12,8-12,4,5.0,Bettis,Nicasio,,4:26,N,35423,.75,+++++,
21,Saturday Apr 20,boxscore,COL,,PHI,L,5,8,,8-13,4,5.0,Nola,Senzatela,Neris,3:25,N,40530,.76,-,
22,Sunday Apr 21,boxscore,COL,,PHI,W,4,1,,9-13,4,5.0,Gray,Eickhoff,,2:58,D,28287,.76,+,
23,Monday Apr 22,boxscore,COL,,WSN,W,7,5,,10-13,4,4.5,Oh,Suero,Davis,3:00,N,20517,.79,++,
24,Tuesday Apr 23,boxscore,COL,,WSN,L,3,6,,10-14,4,4.5,Corbin,Hoffman,Doolittle,3:14,N,24456,.81,-,
25,Wednesday Apr 24,boxscore,COL,,WSN,W,9,5,,11-14,4,3.5,Márquez,Sánchez,Davis,2:48,D,33135,.77,+,
26,Friday Apr 26,boxscore,COL,@,ATL,W,8,4,,12-14,4,4.0,Senzatela,Fried,Davis,3:21,N,40282,.79,++,
27,Saturday Apr 27,boxscore,COL,@,ATL,W,9,5,,13-14,4,4.0,Shaw,Minter,,2:58,N,38243,.84,+++,
28,Sunday Apr 28,boxscore,COL,@,ATL,L,7,8,,13-15,4,5.0,Webb,Oh,Jackson,3:47,D,33919,.90,-,
29,Monday Apr 29,boxscore,COL,@,MIL,L,1,5,,13-16,4,5.0,Davies,Freeland,,2:38,N,23356,.86,--,
30,Tuesday Apr 30,boxscore,COL,@,MIL,L,3,4,,13-17,4,6.0,Chacín,Márquez,Hader,2:22,N,25673,.82,---,
31,Wednesday May 1,boxscore,COL,@,MIL,W,11,4,,14-17,4,5.0,Estévez,Burnes,,3:44,N,28780,.73,+,
32,Thursday May 2,boxscore,COL,@,MIL,W,11,6,,15-17,4,4.5,Gray,Peralta,,3:24,D,21319,.78,++,
33,Friday May 3,boxscore,COL,,ARI,L,9,10,,15-18,4,5.5,Ray,Anderson,Holland,3:24,N,29574,.96,-,
34,Saturday May 4,boxscore,COL,,ARI,L,2,9,,15-19,4,6.5,Weaver,Freeland,,2:51,N,37765,.87,--,
35,Sunday May 5,boxscore,COL,,ARI,W,8,7,,16-19,4,5.5,Oberg,Bradley,Davis,3:09,D,40262,.77,+,
36,Tuesday May 7,boxscore,COL,,SFG,L,4,14,,16-20,4,7.0,Bumgarner,Senzatela,,3:23,N,21707,.77,-,
37,Thursday May 9,boxscore,COL,,SFG,W,12,11,,17-20,4,6.5,Shaw,Beede,Davis,3:56,D,25368,.66,+,
38,Friday May 10,boxscore,COL,,SDP,W,12,2,,18-20,4,6.5,Márquez,Lauer,,3:10,N,27594,.77,++,
39,Saturday May 11,boxscore,COL,,SDP,L,3,4,,18-21,4,6.5,Stammen,Davis,Yates,3:05,N,37118,.87,-,
40,Sunday May 12,boxscore,COL,,SDP,W,10,7,,19-21,4,6.5,Senzatela,Margevicius,,3:06,D,40234,.80,+,
41,Tuesday May 14,boxscore,COL,@,BOS,W,5,4,11,20-21,4,6.5,Dunn,Brasier,Davis,3:42,N,35804,.76,++,
42,Wednesday May 15,boxscore,COL,@,BOS,L-wo,5,6,10,20-22,4,7.5,Workman,Bettis,,3:44,N,37032,.80,-,
43,Friday May 17,boxscore,COL,@,PHI,L,4,5,,20-23,4,8.5,Irvin,Gray,Neris,2:45,N,28079,.75,--,
44,Saturday May 18,boxscore,COL,@,PHI,L,1,2,,20-24,4,8.5,Nola,Senzatela,Neris,3:18,D,42354,.72,---,
45,Sunday May 19,boxscore,COL,@,PHI,L,5,7,,20-25,4,9.5,García,Shaw,Neshek,3:30,D,38603,.67,----,
46,Tuesday May 21,boxscore,COL,@,PIT,W,5,0,,21-25,4,9.5,Márquez,Archer,,2:41,N,12265,.65,+,
47,Wednesday May 22,boxscore,COL,@,PIT,W,9,3,,22-25,4,8.5,Gray,DuRapau,,3:25,N,9534,.68,++,
48,Thursday May 23,boxscore,COL,@,PIT,L,6,14,,22-26,4,9.0,Lyles,Senzatela,,3:01,D,15490,.77,-,
49,Friday May 24,boxscore,COL,,BAL,W-wo,8,6,,23-26,4,9.0,Oberg,Givens,,3:17,N,32397,.67,+,
50,Saturday May 25,boxscore,COL,,BAL,L,6,9,,23-27,4,10.0,Cashner,Freeland,Lucas,3:12,N,41239,.67,-,
51,Sunday May 26,boxscore,COL,,BAL,W-wo,8,7,,24-27,4,10.0,Oberg,Fry,,3:28,D,46815,.59,+,
52,Monday May 27,boxscore,COL,,ARI,W-wo,4,3,11,25-27,4,10.0,Oh,Andriese,,4:23,D,35604,.72,++,
53,Tuesday May 28,boxscore,COL,,ARI,W,6,2,,26-27,4,9.0,Díaz,Kelly,Bettis,3:02,N,21583,.77,+++,
54,Wednesday May 29,boxscore,COL,,ARI,W,5,4,,27-27,3,9.0,Hoffman,Ray,Oberg,3:11,N,24261,.89,++++,
55,Thursday May 30,boxscore,COL,,ARI,W-wo,11,10,10,28-27,3,9.0,Oh,Hirano,,3:51,D,30371,.91,+++++,
56,Friday May 31,boxscore,COL,,TOR,W,13,6,,29-27,3,9.0,Márquez,Jackson,,3:10,N,32990,.85,++++++,
57,Saturday Jun 1,boxscore,COL,,TOR,W,4,2,,30-27,2,9.0,Gray,Stroman,Oberg,2:28,N,34025,.87,+++++++,
58,Sunday Jun 2,boxscore,COL,,TOR,W,5,1,,31-27,2,9.0,Senzatela,Sanchez,,2:43,D,37861,.94,++++++++,
59,Tuesday Jun 4,boxscore,COL,@,CHC,L,3,6,,31-28,2,10.5,Hendricks,Hoffman,Strop,2:34,N,36753,1.00,-,
60,Wednesday Jun 5,boxscore,COL,@,CHC,L,8,9,,31-29,2,10.5,Kintzler,Márquez,Cishek,3:22,N,35395,.99,--,
61,Thursday Jun 6,boxscore,COL,@,CHC,W,3,1,,32-29,2,10.0,Lambert,Quintana,Oberg,2:40,D,36375,.93,+,
62,Friday Jun 7,boxscore,COL,@,NYM,W,5,1,,33-29,2,9.0,Senzatela,deGrom,,3:03,N,27520,.95,++,
63,Saturday Jun 8,boxscore,COL,@,NYM,L,3,5,,33-30,2,10.0,Matz,Gray,Díaz,2:59,N,29077,1.03,-,
64,Sunday Jun 9,boxscore,COL,@,NYM,L,1,6,,33-31,2,11.0,Syndergaard,Hoffman,,2:32,D,29531,.97,--,
65,Monday Jun 10,boxscore,COL,,CHC,W,6,5,,34-31,2,10.0,Oberg,Cishek,Davis,2:51,N,44859,.90,+,
66,Tuesday Jun 11,boxscore,COL,,CHC,W,10,3,,35-31,2,9.0,Lambert,Quintana,,3:10,N,43126,.99,++,
67,Wednesday Jun 12,boxscore,COL,,CHC,L,1,10,,35-32,2,9.5,Hamels,Senzatela,,2:57,D,47412,1.04,-,
68,Thursday Jun 13,boxscore,COL,,SDP,W,9,6,,36-32,2,9.5,Gray,Strahm,,3:26,N,35504,.99,+,
69,Friday Jun 14,boxscore,COL,,SDP,L,12,16,12,36-33,2,10.5,Stammen,Díaz,,5:04,N,38077,1.01,-,
70,Saturday Jun 15,boxscore,COL,,SDP,W,14,8,,37-33,2,9.5,Márquez,Lauer,,3:39,N,46133,.95,+,
71,Sunday Jun 16,boxscore,COL,,SDP,L,13,14,,37-34,2,10.5,Reyes,Davis,Yates,3:31,D,47526,.99,-,
72,Tuesday Jun 18,boxscore,COL,@,ARI,W,8,1,,38-34,2,10.0,Senzatela,Kelly,,2:51,N,22954,1.01,+,
73,Wednesday Jun 19,boxscore,COL,@,ARI,W,6,4,,39-34,2,10.0,Gray,Greinke,Davis,2:55,N,21773,1.08,++,
74,Thursday Jun 20,boxscore,COL,@,ARI,W,6,4,10,40-34,2,10.0,Oberg,Hirano,,4:08,D,23294,1.09,+++,
75,Friday Jun 21,boxscore,COL,@,LAD,L-wo,2,4,,40-35,2,11.0,Buehler,Díaz,,2:12,N,54044,1.22,-,
76,Saturday Jun 22,boxscore,COL,@,LAD,L-wo,4,5,11,40-36,2,12.0,Kelly,Tinoco,,4:15,D,53096,1.13,--,
77,Sunday Jun 23,boxscore,COL,@,LAD,L-wo,3,6,,40-37,2,13.0,Jansen,Oberg,,3:10,D,50023,1.05,---,
78,Monday Jun 24,boxscore,COL,@,SFG,W,2,0,,41-37,2,12.0,Gray,Pomeranz,Davis,2:45,N,30018,.89,+,
79,Tuesday Jun 25,boxscore,COL,@,SFG,L,2,4,,41-38,2,13.0,Bumgarner,González,Smith,2:43,N,31458,.96,-,
80,Wednesday Jun 26,boxscore,COL,@,SFG,W,6,3,,42-38,2,12.0,Márquez,Samardzija,Davis,2:54,D,33765,.92,+,
81,Thursday Jun 27,boxscore,COL,,LAD,L,8,12,,42-39,2,13.0,Báez,Davis,,3:32,N,47452,1.09,-,
82,Friday Jun 28,boxscore,COL,,LAD,W,13,9,,43-39,2,12.0,Senzatela,Ryu,,3:31,N,46065,.96,+,
83,Saturday Jun 29,boxscore,COL,,LAD,W,5,3,,44-39,2,11.0,Gray,Kershaw,Davis,2:43,N,48101,1.04,++,
84,Sunday Jun 30,boxscore,COL,,LAD,L,5,10,,44-40,2,12.0,Floro,Bettis,,4:01,D,47713,1.11,-,
85,Tuesday Jul 2,boxscore,COL,,HOU,L,8,9,,44-41,2,13.0,Harris,McGee,Osuna,3:27,N,47864,.94,--,
86,Wednesday Jul 3,boxscore,COL,,HOU,L,2,4,,44-42,2,14.0,Miley,Lambert,Osuna,2:41,N,48308,.87,---,
87,Friday Jul 5,boxscore,COL,@,ARI,L,0,8,,44-43,2,14.5,Greinke,Senzatela,,2:52,N,43056,.86,----,
88,Saturday Jul 6,boxscore,COL,@,ARI,L,2,4,,44-44,2,14.5,Ray,Gray,Holland,3:11,N,28276,.84,-----,
89,Sunday Jul 7,boxscore,COL,@,ARI,L,3,5,,44-45,4,14.5,Young,Márquez,Holland,2:36,D,22964,.81,------,
90,Friday Jul 12,boxscore,COL,,CIN,W,3,2,,45-45,3,13.5,Díaz,Hernandez,Davis,2:40,N,41368,.67,+,
91,Saturday Jul 13,boxscore,COL,,CIN,L,9,17,,45-46,3,14.5,Hughes,Bettis,,3:53,N,43650,.73,-,
92,Sunday Jul 14,boxscore,COL,,CIN,W,10,9,,46-46,2,14.5,Senzatela,Mahle,Davis,3:05,D,40624,.64,+,
93,Monday Jul 15 (1),boxscore,COL,,SFG,L,2,19,,46-47,3,16.0,Samardzija,Márquez,,3:15,D,26434,.72,-,2019-05-08 (Rain)
94,Monday Jul 15 (2),boxscore,COL,,SFG,L,1,2,,46-48,3,16.0,Rodríguez,González,Smith,2:42,N,34424,.65,--,
95,Tuesday Jul 16,boxscore,COL,,SFG,L,4,8,10,46-49,3,16.0,Smith,Davis,,3:33,N,47413,.59,---,
96,Wednesday Jul 17,boxscore,COL,,SFG,L,8,11,,46-50,5,17.0,Holland,Gray,Melancon,3:28,D,40157,.50,----,
97,Friday Jul 19,boxscore,COL,@,NYY,L,2,8,,46-51,4,17.5,Happ,Freeland,Tarpley,3:15,N,44316,.37,-----,
98,Saturday Jul 20,boxscore,COL,@,NYY,L,5,11,,46-52,4,18.5,Tanaka,Senzatela,,3:33,D,41499,.31,------,
99,Sunday Jul 21,boxscore,COL,@,NYY,W,8,4,,47-52,4,18.5,Márquez,Paxton,,3:13,D,41841,.28,+,
100,Tuesday Jul 23,boxscore,COL,@,WSN,L,1,11,,47-53,4,18.5,Strasburg,Lambert,,3:37,N,22612,.37,-,
101,Wednesday Jul 24 (1),boxscore,COL,@,WSN,L,2,3,,47-54,5,19.0,Suero,Estévez,Doolittle,3:03,D,14628,.29,--,2019-07-22 (Inclement Weather)
102,Wednesday Jul 24 (2),boxscore,COL,@,WSN,L,0,2,,47-55,5,19.0,Corbin,Freeland,Doolittle,3:07,N,23843,.23,---,
103,Thursday Jul 25,boxscore,COL,@,WSN,W,8,7,,48-55,5,18.5,Díaz,Rodney,Davis,3:46,D,26831,.18,+,
104,Friday Jul 26,boxscore,COL,@,CIN,W,12,2,,49-55,4,18.5,Márquez,Castillo,,2:47,N,23045,.19,++,
105,Saturday Jul 27,boxscore,COL,@,CIN,L,1,3,,49-56,5,19.5,DeSclafani,González,Iglesias,2:41,N,25115,.25,-,
106,Sunday Jul 28,boxscore,COL,@,CIN,L,2,3,,49-57,5,19.5,Sims,McGee,Iglesias,3:32,D,19649,.21,--,
107,Monday Jul 29,boxscore,COL,,LAD,W,9,1,,50-57,5,18.5,Gray,Maeda,,2:51,N,43574,.16,+,
108,Tuesday Jul 30,boxscore,COL,,LAD,L,4,9,,50-58,5,19.5,Sadler,Freeland,Gonsolin,3:12,N,45300,.19,-,
109,Wednesday Jul 31,boxscore,COL,,LAD,L,1,5,,50-59,5,20.5,Kelly,Davis,,3:05,D,42025,.15,--,
110,Friday Aug 2,boxscore,COL,,SFG,W,5,4,,51-59,5,20.0,Díaz,Moronta,Oberg,2:50,N,40672,.12,+,
111,Saturday Aug 3,boxscore,COL,,SFG,L,5,6,,51-60,5,21.0,Coonrod,Estévez,Smith,3:42,N,47540,.16,-,
112,Sunday Aug 4,boxscore,COL,,SFG,W,6,2,,52-60,4,21.0,Freeland,Beede,,2:52,D,40084,.11,+,
113,Tuesday Aug 6,boxscore,COL,@,HOU,L,6,11,,52-61,5,22.5,Greinke,González,,3:09,N,43243,.14,-,
114,Wednesday Aug 7,boxscore,COL,@,HOU,L,3,14,,52-62,5,23.5,Cole,Lambert,,3:05,D,35566,.10,--,
115,Thursday Aug 8,boxscore,COL,@,SDP,L,3,9,,52-63,5,24.0,Strahm,Gray,,3:14,N,27806,.07,---,
116,Friday Aug 9,boxscore,COL,@,SDP,L,1,7,,52-64,5,24.0,Quantrill,Freeland,,3:02,N,27882,.05,----,
117,Saturday Aug 10,boxscore,COL,@,SDP,L,5,8,,52-65,5,25.0,Muñoz,Díaz,Yates,2:55,N,42564,.03,-----,
118,Sunday Aug 11,boxscore,COL,@,SDP,W,8,3,,53-65,5,25.0,Márquez,Stammen,,3:03,D,28930,.02,+,
119,Monday Aug 12,boxscore,COL,,ARI,L,6,8,,53-66,5,25.5,Kelly,Bettis,Bradley,3:30,N,32160,.03,-,
120,Tuesday Aug 13,boxscore,COL,,ARI,L,3,9,,53-67,5,26.5,Ginkel,Hoffman,,3:32,N,31815,.01,--,
121,Wednesday Aug 14,boxscore,COL,,ARI,W-wo,7,6,,54-67,5,26.5,Oberg,Bradley,,3:25,D,32247,.01,+,
122,Friday Aug 16,boxscore,COL,,MIA,W,3,0,,55-67,5,26.0,Gray,Alcantara,Oberg,2:12,N,35018,.01,++,
123,Saturday Aug 17,boxscore,COL,,MIA,W,11,4,,56-67,5,25.0,Márquez,Noesí,,3:08,N,40199,.01,+++,
124,Sunday Aug 18,boxscore,COL,,MIA,W-wo,7,6,10,57-67,5,24.0,Estévez,Brigham,,3:57,D,38181,.02,++++,
125,Monday Aug 19,boxscore,COL,@,ARI,L,3,5,,57-68,5,24.5,López,Davis,Bradley,2:51,N,15443,.03,-,
126,Tuesday Aug 20,boxscore,COL,@,ARI,L,7,8,,57-69,5,25.5,Young,Freeland,Bradley,3:13,N,17691,.02,--,
127,Wednesday Aug 21,boxscore,COL,@,ARI,W,7,2,,58-69,5,25.5,Melville,Leake,,2:50,D,17707,.01,+,
128,Thursday Aug 22,boxscore,COL,@,STL,L,5,6,,58-70,5,26.5,Leone,Almonte,Martinez,2:52,N,36465,.01,-,
129,Friday Aug 23,boxscore,COL,@,STL,L,3,8,,58-71,5,26.5,Flaherty,Lambert,,3:02,N,40829,.01,--,
130,Saturday Aug 24,boxscore,COL,@,STL,L,0,6,,58-72,5,27.5,Hudson,González,,2:59,N,42102,.00,---,
131,Sunday Aug 25,boxscore,COL,@,STL,L,4,11,,58-73,5,27.5,Helsley,Senzatela,,3:31,D,45551,.00,----,
132,Monday Aug 26,boxscore,COL,,ATL,W-wo,3,1,,59-73,5,26.5,Díaz,Swarzak,,3:27,D,29803,.00,+,2019-04-10 (Inclement weather)
133,Tuesday Aug 27,boxscore,COL,,BOS,L,6,10,,59-74,5,27.5,Porcello,Garcia,,3:32,N,44101,.00,-,
134,Wednesday Aug 28,boxscore,COL,,BOS,L,4,7,,59-75,5,28.5,Rodriguez,Lambert,Workman,3:48,N,40801,.00,--,
135,Thursday Aug 29,boxscore,COL,,PIT,L,8,11,,59-76,5,28.5,Williams,González,Vazquez,3:14,N,33408,.00,---,
136,Friday Aug 30,boxscore,COL,,PIT,L,4,9,,59-77,5,28.5,Agrazal,Senzatela,,3:18,N,27789,.00,----,
137,Saturday Aug 31,boxscore,COL,,PIT,L,4,11,,59-78,5,28.5,Musgrove,Melville,,3:26,N,37293,.00,-----,
138,Sunday Sep 1,boxscore,COL,,PIT,L,2,6,,59-79,5,29.5,Brault,Hoffman,,3:19,D,32685,.00,------,
139,Monday Sep 2,boxscore,COL,@,LAD,L,9,16,,59-80,5,30.5,Buehler,Lambert,Maeda,4:06,N,45910,.00,-------,
140,Tuesday Sep 3,boxscore,COL,@,LAD,L,3,5,,59-81,5,31.5,Ferguson,Shaw,Jansen,3:14,N,52231,.00,--------,
141,Wednesday Sep 4,boxscore,COL,@,LAD,L,3,7,,59-82,5,32.5,Kolarek,Senzatela,,3:12,N,45761,.00,---------,
142,Friday Sep 6,boxscore,COL,@,SDP,W,3,2,,60-82,5,31.5,Melville,Lamet,Díaz,3:05,N,26073,.00,+,
143,Saturday Sep 7,boxscore,COL,@,SDP,L,0,3,,60-83,5,31.5,Lucchesi,Hoffman,Yates,2:49,N,29709,.00,-,
144,Sunday Sep 8,boxscore,COL,@,SDP,L-wo,1,2,10,60-84,5,32.5,Stammen,Tinoco,,3:15,D,26834,.00,--,
145,Tuesday Sep 10,boxscore,COL,,STL,W,2,1,,61-84,5,32.5,González,Wacha,Díaz,2:36,N,31514,.00,+,
146,Wednesday Sep 11,boxscore,COL,,STL,W,2,1,,62-84,5,31.5,Senzatela,Hudson,Díaz,3:01,N,31931,.00,++,
147,Thursday Sep 12,boxscore,COL,,STL,L,3,10,,62-85,5,32.5,Mikolas,Melville,,3:56,D,27618,.00,-,
148,Friday Sep 13,boxscore,COL,,SDP,W,10,8,,63-85,5,32.5,Hoffman,Lucchesi,Díaz,3:28,N,31654,.00,+,
149,Saturday Sep 14,boxscore,COL,,SDP,W,11,10,,64-85,5,31.5,Lambert,Lauer,Tinoco,3:29,N,47370,.00,++,
150,Sunday Sep 15,boxscore,COL,,SDP,W,10,5,,65-85,5,31.5,Howard,Quantrill,,3:44,D,30699,.00,+++,
151,Monday Sep 16,boxscore,COL,,NYM,W,9,4,,66-85,5,31.0,Senzatela,Matz,,3:09,N,28505,.00,++++,
152,Tuesday Sep 17,boxscore,COL,,NYM,L,1,6,,66-86,5,32.0,Stroman,Melville,,2:50,N,33118,.00,-,
153,Wednesday Sep 18,boxscore,COL,,NYM,L,4,7,,66-87,5,32.0,Lugo,Díaz,,3:43,D,30174,.00,--,
154,Friday Sep 20,boxscore,COL,@,LAD,L,5,12,,66-88,5,33.0,Kershaw,Lambert,,3:39,N,53704,.00,---,
155,Saturday Sep 21,boxscore,COL,@,LAD,W,4,2,,67-88,5,32.0,González,Buehler,Díaz,3:01,N,50705,.00,+,
156,Sunday Sep 22,boxscore,COL,@,LAD,L,4,7,,67-89,5,33.0,Ryu,Senzatela,,3:13,D,47948,.00,-,
157,Tuesday Sep 24,boxscore,COL,@,SFG,W,8,5,16,68-89,5,33.0,Howard,Rodríguez,Shaw,5:31,N,27870,.00,+,
158,Wednesday Sep 25,boxscore,COL,@,SFG,L-wo,1,2,,68-90,5,34.0,Smith,Johnson,,3:13,N,29175,.00,-,
159,Thursday Sep 26,boxscore,COL,@,SFG,L,3,8,,68-91,5,35.0,Coonrod,Tinoco,,3:21,D,30350,.00,--,
160,Friday Sep 27,boxscore,COL,,MIL,W,11,7,,69-91,5,35.0,Senzatela,Black,,3:33,N,44087,.00,+,
161,Saturday Sep 28,boxscore,COL,,MIL,W-wo,3,2,10,70-91,4,35.0,Díaz,Albers,,3:00,N,47381,.00,++,
162,Sunday Sep 29,boxscore,COL,,MIL,W-wo,4,3,13,71-91,4,35.0,Shaw,Faria,,4:02,D,36771,.00,+++,

1,Thursday Mar 28,boxscore,DET,@,TOR,W,2,0,10,1-0,1,Tied,Alcántara,Hudson,Greene,2:25,D,45048,.97,+,
2,Friday Mar 29,boxscore,DET,@,TOR,L,0,6,,1-1,3,0.5,Shoemaker,Boyd,,2:28,N,18054,.99,-,
3,Saturday Mar 30,boxscore,DET,@,TOR,L,0,3,,1-2,4,1.5,Sanchez,Turnbull,Giles,3:00,D,25429,.98,--,
4,Sunday Mar 31,boxscore,DET,@,TOR,W,4,3,11,2-2,3,0.5,Stumpf,Pannone,Greene,3:17,D,16098,.93,+,
5,Monday Apr 1,boxscore,DET,@,NYY,L,1,3,,2-3,4,1.0,Germán,Ross,Chapman,2:43,N,32036,.99,-,
6,Tuesday Apr 2,boxscore,DET,@,NYY,W,3,1,,3-3,2,1.0,Jiménez,Chapman,Greene,2:41,N,32018,.94,+,
7,Wednesday Apr 3,boxscore,DET,@,NYY,W,2,1,,4-3,2,1.0,Farmer,Green,Greene,2:37,D,33038,.96,++,
8,Thursday Apr 4,boxscore,DET,,KCR,W,5,4,,5-3,2,0.5,Hardy,Zimmer,Greene,2:47,D,42641,1.14,+++,
9,Saturday Apr 6,boxscore,DET,,KCR,W,7,4,,6-3,1,Tied,Alcántara,McCarthy,Greene,2:45,D,22111,1.17,++++,
10,Sunday Apr 7,boxscore,DET,,KCR,W,3,1,,7-3,1,up 0.5,Ross,Keller,Greene,2:24,D,15058,1.16,+++++,
11,Tuesday Apr 9,boxscore,DET,,CLE,L,2,8,,7-4,2,0.5,Kluber,Zimmermann,,2:32,D,12114,1.31,-,
12,Wednesday Apr 10,boxscore,DET,,CLE,W,4,1,,8-4,1,up 0.5,Boyd,Bauer,Greene,3:14,D,11128,1.31,+,
13,Thursday Apr 11,boxscore,DET,,CLE,L,0,4,,8-5,2,0.5,Bieber,Turnbull,,2:47,D,13910,1.36,-,
14,Saturday Apr 13,boxscore,DET,@,MIN,L,3,4,,8-6,2,0.5,Pineda,Ross,Parker,3:07,D,16484,1.32,--,
15,Sunday Apr 14,boxscore,DET,@,MIN,L,4,6,,8-7,2,1.5,Berríos,Zimmermann,Hildenberger,3:19,D,14774,1.29,---,
16,Tuesday Apr 16,boxscore,DET,,PIT,L,3,5,10,8-8,3,1.5,Kela,Greene,Kingham,3:03,N,13251,1.01,----,
17,Wednesday Apr 17,boxscore,DET,,PIT,L,2,3,10,8-9,3,2.5,Burdi,Farmer,Vazquez,3:21,N,12994,.97,-----,
18,Thursday Apr 18,boxscore,DET,,CHW,W,9,7,,9-9,3,2.0,VerHagen,Fulmer,Greene,3:10,D,14320,1.02,+,
19,Friday Apr 19,boxscore,DET,,CHW,L,3,7,,9-10,3,2.5,Rodón,Zimmermann,,2:50,N,14568,1.06,-,
20,Sunday Apr 21,boxscore,DET,,CHW,W,4,3,,10-10,3,2.5,Norris,López,Greene,2:49,D,15686,1.02,+,
21,Tuesday Apr 23 (1),boxscore,DET,@,BOS,W,7,4,,11-10,2,1.5,Boyd,Brewer,,2:55,D,30015,.96,++,2019-04-22 (Inclement weather)
22,Tuesday Apr 23 (2),boxscore,DET,@,BOS,W,4,2,,12-10,2,1.5,Turnbull,Velázquez,Greene,3:29,N,30578,1.02,+++,
23,Wednesday Apr 24,boxscore,DET,@,BOS,L,4,11,,12-11,3,1.5,Rodriguez,Ross,,3:24,N,31763,1.12,-,
24,Thursday Apr 25,boxscore,DET,@,BOS,L,3,7,,12-12,3,2.0,Porcello,Zimmermann,,2:39,N,34165,1.07,--,
25,Friday Apr 26,boxscore,DET,@,CHW,L-wo,11,12,,12-13,3,3.0,Colomé,Jiménez,,4:02,N,18016,1.10,---,
26,Sunday Apr 28,boxscore,DET,@,CHW,L,1,4,,12-14,3,4.5,López,Boyd,Colomé,2:58,D,14539,1.02,----,
27,Tuesday Apr 30,boxscore,DET,@,PHI,W,3,1,,13-14,3,4.0,Turnbull,Velasquez,Greene,3:10,N,31759,.83,+,
28,Wednesday May 1,boxscore,DET,@,PHI,L,3,7,,13-15,3,5.0,Domínguez,Farmer,,3:16,N,28103,.92,-,
29,Friday May 3,boxscore,DET,,KCR,W,4,3,,14-15,3,4.5,Boyd,López,Greene,2:33,N,14020,.90,+,
30,Saturday May 4,boxscore,DET,,KCR,L,3,15,,14-16,3,5.5,Bailey,Ross,,3:00,D,19500,.95,-,
31,Sunday May 5,boxscore,DET,,KCR,W-wo,5,2,10,15-16,3,4.5,Farmer,Kennedy,,3:14,D,16369,.90,+,
32,Tuesday May 7,boxscore,DET,,LAA,L,2,5,,15-17,3,6.0,Canning,Norris,Robles,2:59,N,14169,.96,-,
33,Wednesday May 8,boxscore,DET,,LAA,W,10,3,,16-17,3,6.0,Boyd,Skaggs,,2:53,N,13224,.88,+,
34,Thursday May 9,boxscore,DET,,LAA,L,0,13,,16-18,3,6.5,Peña,Carpenter,,2:44,D,16404,.89,-,
35,Friday May 10,boxscore,DET,@,MIN,L,0,6,,16-19,3,7.5,Odorizzi,Ross,,2:36,N,26789,1.00,--,
36,Saturday May 11 (1),boxscore,DET,@,MIN,W,5,3,,17-19,3,7.5,Jiménez,Hildenberger,Greene,3:24,D,28840,.92,+,2019-04-12 (Inclement weather)
37,Saturday May 11 (2),boxscore,DET,@,MIN,L,3,8,,17-20,3,7.5,Stewart,Soto,,2:45,N,20724,1.04,-,
38,Sunday May 12,boxscore,DET,@,MIN,W,5,3,,18-20,3,6.5,Norris,Pérez,Greene,3:07,D,27373,.98,+,
39,Monday May 13,boxscore,DET,,HOU,L,1,8,,18-21,4,6.5,Peacock,Boyd,,3:03,N,15086,.86,-,
40,Tuesday May 14,boxscore,DET,,HOU,L,4,11,,18-22,4,7.5,Miley,Carpenter,,2:49,N,14261,.83,--,
41,Wednesday May 15,boxscore,DET,,HOU,L,1,5,,18-23,4,8.5,Verlander,Soto,,2:36,N,15940,.73,---,
42,Thursday May 16,boxscore,DET,,OAK,L,3,17,,18-24,4,9.5,Bassitt,Turnbull,,2:55,D,18527,.66,----,
43,Friday May 17,boxscore,DET,,OAK,L,2,7,,18-25,4,10.5,Montas,Norris,,2:28,N,18746,.58,-----,
44,Saturday May 18,boxscore,DET,,OAK,L,1,4,,18-26,4,11.5,Mengden,Boyd,Treinen,2:40,D,22913,.52,------,
