Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
88,CHW,2019-07-13,@,OAK,L 2-13,37,34,2,7,7,0,0,0,2,0,0,3,7,.206,.270,.206,.476,7,0,0,0,0,0
89,CHW,2019-07-14,@,OAK,L 2-3,33,31,2,7,4,2,0,1,2,0,1,1,6,.226,.250,.387,.637,12,2,0,1,0,0
90,CHW,2019-07-15,@,KCR,L 2-5,39,34,2,8,5,2,0,1,1,0,0,5,13,.235,.333,.382,.716,13,1,0,0,0,0
91,CHW,2019-07-16,@,KCR,L 0-11,32,31,0,5,5,0,0,0,0,0,0,1,8,.161,.188,.161,.349,5,1,0,0,0,0
92,CHW,2019-07-17,@,KCR,L 5-7,35,34,5,10,7,1,0,2,5,0,0,1,11,.294,.314,.500,.814,17,1,0,0,0,0
93,CHW,2019-07-18,@,KCR,L 5-6,40,36,5,11,10,0,0,1,4,0,0,3,9,.306,.359,.389,.748,14,3,0,1,0,0
94,CHW,2019-07-19,@,TBR,W 9-2,45,44,9,17,8,7,1,1,8,0,0,1,16,.386,.400,.659,1.059,29,0,0,0,0,0
95,CHW,2019-07-20,@,TBR,W 2-1 (11),41,39,2,8,7,0,0,1,2,1,0,2,10,.205,.244,.282,.526,11,2,0,0,0,0
96,CHW,2019-07-21,@,TBR,L 2-4,34,31,2,5,3,1,1,0,2,3,0,3,14,.161,.235,.258,.493,8,0,0,0,0,0
97,CHW,2019-07-22,,MIA,W 9-1,35,34,9,10,3,3,0,4,9,0,0,1,11,.294,.314,.735,1.050,25,0,0,0,0,0
98,CHW,2019-07-23,,MIA,L 1-5,31,29,1,2,2,0,0,0,1,0,0,2,11,.069,.129,.069,.198,2,0,0,0,0,0
99,CHW,2019-07-24,,MIA,L 0-2,35,32,0,5,4,1,0,0,0,0,0,1,10,.156,.229,.188,.416,6,0,2,0,0,0
100,CHW,2019-07-25,,MIN,L 3-10,36,32,3,7,6,0,0,1,3,0,0,2,11,.219,.257,.313,.570,10,0,0,1,1,0
101,CHW,2019-07-26,,MIN,L 2-6,35,33,2,8,6,1,0,1,2,1,0,1,5,.242,.265,.364,.628,12,2,0,1,0,0
102,CHW,2019-07-27,,MIN,W 5-1,37,35,5,10,6,3,0,1,5,2,0,1,5,.286,.297,.457,.754,16,0,0,0,1,0
103,CHW,2019-07-28,,MIN,L 1-11,34,33,1,7,7,0,0,0,1,0,0,1,12,.212,.235,.212,.447,7,1,0,0,0,0
104,CHW,2019-07-30,,NYM,L 2-5 (11),42,37,2,6,5,1,0,0,1,2,0,3,15,.162,.238,.189,.427,7,2,1,0,1,1
105,CHW,2019-07-31,,NYM,L 2-4,38,34,2,8,6,1,0,1,2,0,0,3,15,.235,.289,.353,.642,12,0,0,0,1,0
106,CHW,2019-08-01,,NYM,L 0-4,31,30,0,4,4,0,0,0,0,0,0,1,8,.133,.161,.133,.295,4,1,0,0,0,0
107,CHW,2019-08-02,@,PHI,W 4-3 (15),58,53,4,12,8,2,1,1,4,0,1,4,15,.226,.281,.358,.639,19,1,0,1,0,1
108,CHW,2019-08-03,@,PHI,L 2-3,35,33,2,5,3,2,0,0,2,0,0,2,14,.152,.200,.212,.412,7,0,0,0,0,0
109,CHW,2019-08-04,@,PHI,W 10-5,39,37,10,11,7,1,0,3,10,0,0,1,9,.297,.316,.568,.883,21,0,0,1,0,0
110,CHW,2019-08-05,@,DET,W 7-4,46,39,7,14,11,3,0,0,7,0,0,5,11,.359,.444,.436,.880,17,1,1,1,0,0
111,CHW,2019-08-06 (1),@,DET,W 5-3,41,36,5,13,8,2,1,2,5,1,1,3,7,.361,.425,.639,1.064,23,2,1,1,0,0
112,CHW,2019-08-06 (2),@,DET,L 6-10,44,39,6,14,11,2,1,0,6,0,0,3,10,.359,.409,.462,.871,18,1,1,0,1,0
113,CHW,2019-08-07,@,DET,W 8-1,46,42,8,15,11,3,0,1,8,0,0,3,9,.357,.413,.500,.913,21,1,1,0,0,0
114,CHW,2019-08-09,,OAK,L 0-7,32,30,0,4,4,0,0,0,0,1,0,0,11,.133,.188,.133,.321,4,1,2,0,0,0
115,CHW,2019-08-10,,OAK,W 3-2,32,30,3,7,4,2,0,1,2,2,0,1,9,.233,.258,.400,.658,12,0,0,1,0,1
116,CHW,2019-08-11,,OAK,L 0-2,32,30,0,5,4,1,0,0,0,0,0,2,9,.167,.219,.200,.419,6,0,0,0,0,0
117,CHW,2019-08-13 (1),,HOU,L 2-6,34,31,2,7,5,2,0,0,2,0,0,2,9,.226,.294,.290,.584,9,2,1,0,0,0
118,CHW,2019-08-13 (2),,HOU,W 4-1,35,33,4,10,9,1,0,0,4,0,0,2,6,.303,.343,.333,.676,11,1,0,0,0,0
119,CHW,2019-08-14,,HOU,W 13-9,41,36,13,15,8,5,0,2,11,0,0,3,7,.417,.450,.722,1.172,26,2,0,1,1,0
120,CHW,2019-08-15,@,LAA,L 7-8,36,36,7,9,4,1,1,3,7,0,0,0,7,.250,.250,.583,.833,21,0,0,0,0,0
121,CHW,2019-08-16,@,LAA,W 7-2,39,36,7,10,6,3,0,1,6,0,0,2,6,.278,.316,.444,.760,16,1,0,1,0,0
122,CHW,2019-08-17,@,LAA,L 5-6,38,35,5,9,6,1,1,1,5,0,0,3,10,.257,.316,.429,.744,15,1,0,0,0,0
123,CHW,2019-08-18,@,LAA,L 2-9,34,31,2,7,3,2,1,1,2,0,0,1,12,.226,.294,.452,.746,14,1,2,0,0,0
124,CHW,2019-08-19,@,MIN,W 6-4,37,34,6,8,6,1,0,1,6,0,0,2,7,.235,.278,.353,.631,12,1,0,1,0,0
125,CHW,2019-08-20,@,MIN,L 4-14,32,32,4,6,3,1,0,2,4,0,0,0,7,.188,.188,.406,.594,13,0,0,0,0,0
126,CHW,2019-08-21,@,MIN,W 4-0,40,37,4,10,8,2,0,0,3,0,0,2,11,.270,.325,.324,.649,12,1,1,0,0,0
127,CHW,2019-08-22,,TEX,W 6-1,34,29,6,10,4,3,1,2,6,1,0,1,2,.345,.344,.724,1.068,21,1,0,2,2,0
128,CHW,2019-08-23,,TEX,W 8-3,38,36,8,12,7,4,0,1,8,0,0,2,12,.333,.368,.528,.896,19,0,0,0,0,0
129,CHW,2019-08-24,,TEX,L 0-4,36,36,0,8,7,1,0,0,0,0,0,0,14,.222,.222,.250,.472,9,0,0,0,0,0
130,CHW,2019-08-25,,TEX,W 2-0,36,28,2,5,4,1,0,0,2,0,0,4,8,.179,.343,.214,.557,6,0,3,1,0,0
131,CHW,2019-08-27,,MIN,L 1-3,34,32,1,6,5,0,0,1,1,0,0,1,13,.188,.235,.281,.517,9,0,1,0,0,0
132,CHW,2019-08-28,,MIN,L 2-8,37,35,2,9,5,4,0,0,2,0,0,2,12,.257,.297,.371,.669,13,1,0,0,0,0
133,CHW,2019-08-29,,MIN,L 5-10,40,38,5,12,9,3,0,0,4,0,0,2,8,.316,.350,.395,.745,15,3,0,0,0,0
134,CHW,2019-08-30,@,ATL,L 7-10,38,35,7,7,6,0,0,1,6,0,0,2,15,.200,.263,.286,.549,10,0,1,0,0,0
135,CHW,2019-08-31,@,ATL,L 5-11,42,38,5,13,11,2,0,0,4,0,0,0,3,.342,.375,.395,.770,15,2,2,2,0,0
136,CHW,2019-09-01,@,ATL,L 3-5,36,31,3,5,4,1,0,0,3,0,1,5,8,.161,.278,.194,.471,6,0,0,0,0,0
137,CHW,2019-09-02,@,CLE,L 3-11,42,33,3,10,6,4,0,0,3,0,0,8,8,.303,.429,.424,.853,14,1,0,0,1,0
138,CHW,2019-09-03,@,CLE,W 6-5,38,34,6,7,2,1,1,3,6,1,0,4,12,.206,.289,.559,.848,19,0,0,0,0,0
139,CHW,2019-09-04,@,CLE,L 6-8,43,38,6,13,9,2,0,2,6,0,0,3,12,.342,.395,.553,.948,21,1,1,0,1,0
140,CHW,2019-09-05,@,CLE,W 7-1,42,38,7,12,6,5,0,1,7,0,0,3,10,.316,.381,.526,.907,20,0,1,0,0,0
141,CHW,2019-09-06,,LAA,L 4-5,35,31,4,6,3,2,0,1,4,0,0,4,8,.194,.286,.355,.641,11,2,0,0,0,0
142,CHW,2019-09-07,,LAA,L 7-8,37,34,7,8,4,3,0,1,7,1,0,0,13,.235,.270,.412,.682,14,0,2,0,1,0
143,CHW,2019-09-08,,LAA,W 5-1,40,34,5,11,7,2,0,2,5,0,0,5,5,.324,.400,.559,.959,19,0,0,0,1,1
144,CHW,2019-09-10,,KCR,W 7-3,38,33,7,9,4,2,0,3,7,0,0,4,11,.273,.351,.606,.957,20,0,0,0,0,0
145,CHW,2019-09-11,,KCR,L 6-8,37,35,6,8,5,1,0,2,6,0,0,2,6,.229,.270,.429,.699,15,0,0,0,0,0
146,CHW,2019-09-12,,KCR,L 3-6,42,34,3,11,10,1,0,0,3,0,0,5,10,.324,.405,.353,.758,12,1,1,0,2,0
147,CHW,2019-09-13,@,SEA,W 9-7,43,40,9,15,9,2,1,3,9,0,2,3,8,.375,.419,.700,1.119,28,0,0,0,0,0
148,CHW,2019-09-14,@,SEA,L 1-2 (10),37,35,1,7,5,2,0,0,1,0,0,1,10,.200,.222,.257,.479,9,1,0,1,0,0
149,CHW,2019-09-15,@,SEA,L 10-11,39,37,10,12,9,1,0,2,10,1,0,1,15,.324,.333,.514,.847,19,1,0,0,1,0
150,CHW,2019-09-16,@,MIN,L 3-5,34,31,3,6,3,1,0,2,3,0,0,2,10,.194,.235,.419,.655,13,0,0,0,1,0
151,CHW,2019-09-17,@,MIN,L 8-9 (12),58,54,8,20,15,1,0,4,8,0,0,2,14,.370,.386,.611,.997,33,2,0,1,1,1
152,CHW,2019-09-18,@,MIN,W 3-1,36,35,3,10,7,2,0,1,3,0,1,1,14,.286,.306,.429,.734,15,1,0,0,0,0
153,CHW,2019-09-20,@,DET,W 10-1,48,46,10,19,11,5,1,2,10,1,0,2,12,.413,.438,.696,1.133,32,0,0,0,0,1
154,CHW,2019-09-21,@,DET,W 5-3,44,43,5,17,13,2,1,1,5,0,0,1,9,.395,.409,.558,.967,24,0,0,0,0,0
155,CHW,2019-09-22,@,DET,L 3-6,39,37,3,11,7,3,0,1,3,0,0,2,11,.297,.333,.459,.793,17,1,0,0,0,0
156,CHW,2019-09-24,,CLE,L 0-11,34,33,0,6,4,2,0,0,0,0,0,1,14,.182,.206,.242,.448,8,0,0,0,0,0
157,CHW,2019-09-25,,CLE,W 8-3,40,38,8,14,11,1,0,2,6,0,1,2,9,.368,.400,.553,.953,21,0,0,0,0,0
158,CHW,2019-09-26,,CLE,W 8-0,39,33,8,11,5,2,1,3,8,0,1,6,8,.333,.436,.727,1.163,24,1,0,0,0,0
159,CHW,2019-09-28 (1),,DET,W 7-1,38,33,7,10,7,1,0,2,6,1,0,4,7,.303,.378,.515,.894,17,1,0,1,0,0
160,CHW,2019-09-28 (2),,DET,L 3-4,36,33,3,8,6,1,0,1,3,0,0,2,9,.242,.306,.364,.669,12,1,1,0,0,0
161,CHW,2019-09-29,,DET,W 5-3,32,28,5,4,1,2,0,1,4,0,0,1,12,.143,.250,.321,.571,9,1,3,0,0,0

1,CIN,2019-03-28,,PIT,W 5-3,34,31,5,6,1,3,0,2,5,0,1,3,8,.194,.265,.484,.749,15,0,0,0,0,0
2,CIN,2019-03-31,,PIT,L 0-5,32,30,0,4,3,1,0,0,0,0,0,2,9,.133,.188,.167,.354,5,1,0,0,0,0
3,CIN,2019-04-01,,MIL,L 3-4,39,34,3,8,6,2,0,0,3,0,0,4,9,.235,.333,.294,.627,10,1,1,0,0,0
4,CIN,2019-04-02,,MIL,L 3-4,36,31,3,4,2,1,0,1,3,0,0,5,9,.129,.250,.258,.508,8,0,0,0,0,0
5,CIN,2019-04-03,,MIL,L 0-1,31,30,0,3,3,0,0,0,0,0,0,1,12,.100,.129,.100,.229,3,0,0,0,0,0
6,CIN,2019-04-04,@,PIT,L 0-2,37,33,0,6,3,3,0,0,0,0,0,4,8,.182,.270,.273,.543,9,1,0,0,0,1
7,CIN,2019-04-05,@,PIT,L 0-2,30,28,0,3,1,2,0,0,0,0,1,1,10,.107,.167,.179,.345,5,0,1,0,0,0
8,CIN,2019-04-06,@,PIT,L 5-6 (10),38,38,5,8,4,2,0,2,5,0,0,0,9,.211,.211,.421,.632,16,1,0,0,0,0
9,CIN,2019-04-07,@,PIT,L 5-7,36,34,5,7,4,0,0,3,5,1,1,2,10,.206,.250,.471,.721,16,1,0,0,0,1
10,CIN,2019-04-09,,MIA,W 14-0,45,38,14,16,8,3,0,5,13,0,0,6,9,.421,.511,.895,1.406,34,0,1,0,0,1
11,CIN,2019-04-10,,MIA,W 2-1,30,24,2,3,1,0,0,2,2,0,0,5,8,.125,.276,.375,.651,9,0,0,1,0,0
12,CIN,2019-04-11,,MIA,W 5-0,35,32,5,10,7,2,0,1,5,1,1,2,11,.313,.371,.469,.840,15,1,1,0,0,0
13,CIN,2019-04-13,,STL,W 5-2,34,30,5,6,1,1,2,2,5,0,0,3,5,.200,.294,.567,.861,17,0,1,0,0,0
14,CIN,2019-04-14,,STL,L 5-9,39,35,5,10,5,3,0,2,5,0,0,3,8,.286,.359,.543,.902,19,3,1,0,0,0
15,CIN,2019-04-15,@,LAD,L 3-4,32,32,3,7,5,1,0,1,3,0,1,0,10,.219,.219,.344,.563,11,1,0,0,0,0
16,CIN,2019-04-16,@,LAD,L 1-6,34,31,1,4,1,3,0,0,1,0,0,3,6,.129,.206,.226,.432,7,0,0,0,0,0
17,CIN,2019-04-17,@,LAD,L 2-3,32,29,2,3,3,0,0,0,2,1,0,1,10,.103,.156,.103,.260,3,0,1,0,1,0
18,CIN,2019-04-18,@,SDP,W 4-1,32,31,4,5,2,0,0,3,4,0,1,1,7,.161,.188,.452,.639,14,0,0,0,0,0
19,CIN,2019-04-19,@,SDP,W 3-2 (11),38,38,3,4,2,0,0,2,3,0,0,0,7,.105,.105,.263,.368,10,0,0,0,0,0
20,CIN,2019-04-20,@,SDP,W 4-2,37,32,4,7,5,1,0,1,4,1,1,4,11,.219,.297,.344,.641,11,0,0,0,1,0
21,CIN,2019-04-21,@,SDP,L 3-4,37,35,3,9,6,1,0,2,3,0,0,2,10,.257,.297,.457,.754,16,1,0,0,0,0
22,CIN,2019-04-23,,ATL,W 7-6,42,30,7,9,6,1,0,2,7,0,1,9,11,.300,.450,.533,.983,16,0,0,2,1,1
23,CIN,2019-04-24,,ATL,L 1-3,35,31,1,5,5,0,0,0,1,0,0,4,10,.161,.257,.161,.418,5,1,0,0,0,0
24,CIN,2019-04-25,,ATL,W 4-2,32,23,4,5,4,1,0,0,4,0,1,6,7,.217,.387,.261,.648,6,1,1,1,1,0
25,CIN,2019-04-26,@,STL,W 12-1,44,40,12,14,8,1,0,5,12,0,0,3,11,.350,.395,.750,1.145,30,0,0,1,0,0
26,CIN,2019-04-27,@,STL,L 3-6,34,30,3,7,6,1,0,0,3,0,0,2,7,.233,.273,.267,.539,8,1,0,1,1,0
27,CIN,2019-04-28,@,STL,L 2-5,35,34,2,8,6,2,0,0,2,0,0,1,6,.235,.257,.294,.551,10,3,0,0,0,0
28,CIN,2019-04-29,@,NYM,W 5-4,41,32,5,9,5,3,0,1,5,1,0,6,6,.281,.400,.469,.869,15,2,1,1,1,3
29,CIN,2019-04-30,@,NYM,L 3-4 (10),44,37,3,8,6,1,0,1,3,2,1,6,13,.216,.341,.324,.665,12,0,1,0,0,0
30,CIN,2019-05-01,@,NYM,W 1-0,35,31,1,4,3,0,0,1,1,0,0,3,8,.129,.229,.226,.454,7,1,1,0,0,0
31,CIN,2019-05-02,@,NYM,L 0-1,31,30,0,4,4,0,0,0,0,1,0,1,10,.133,.161,.133,.295,4,2,0,0,0,0
32,CIN,2019-05-03,,SFG,L 11-12 (11),57,49,11,13,7,3,0,3,9,3,0,7,16,.265,.368,.510,.879,25,0,1,0,0,0
33,CIN,2019-05-04,,SFG,W 9-2,36,31,9,9,3,1,0,5,9,1,1,5,3,.290,.389,.806,1.195,25,0,0,0,0,0
34,CIN,2019-05-05,,SFG,L 5-6,36,33,5,6,2,0,0,4,5,2,0,3,9,.182,.250,.545,.795,18,0,0,0,0,1
35,CIN,2019-05-06,,SFG,W 12-4,46,37,12,14,9,1,1,3,12,1,0,4,7,.378,.500,.703,1.203,26,1,5,0,0,0
36,CIN,2019-05-07,@,OAK,L 0-2,29,27,0,0,0,0,0,0,0,0,0,2,6,.000,.069,.000,.069,0,1,0,0,0,0
37,CIN,2019-05-08,@,OAK,L 4-5 (13),53,45,4,8,7,1,0,0,4,0,1,7,7,.178,.302,.200,.502,9,1,1,0,0,0
38,CIN,2019-05-09,@,OAK,W 3-0,33,32,3,8,3,3,0,2,3,2,1,1,11,.250,.273,.531,.804,17,1,0,0,0,0
39,CIN,2019-05-10,@,SFG,W 7-0,43,38,7,9,7,1,1,0,7,1,0,4,6,.237,.326,.316,.641,12,0,1,0,0,0
40,CIN,2019-05-11,@,SFG,W 5-4,40,37,5,10,6,1,1,2,5,1,0,3,10,.270,.325,.514,.839,19,0,0,0,0,0
41,CIN,2019-05-12,@,SFG,L 5-6,39,36,5,11,8,2,0,1,5,1,1,2,12,.306,.342,.444,.787,16,0,0,0,0,0
42,CIN,2019-05-14,,CHC,L 1-3,31,30,1,3,2,0,0,1,1,0,0,1,7,.100,.129,.200,.329,6,0,0,0,0,0
43,CIN,2019-05-15,,CHC,W 6-5 (10),41,39,6,12,7,3,0,2,6,2,0,2,14,.308,.341,.538,.880,21,0,0,0,0,1
44,CIN,2019-05-16,,CHC,W 4-2,38,35,4,12,10,1,0,1,3,1,0,3,5,.343,.395,.457,.852,16,1,0,0,0,0
45,CIN,2019-05-17,,LAD,L 0-6,30,29,0,3,3,0,0,0,0,0,0,1,13,.103,.133,.103,.237,3,1,0,0,0,0
46,CIN,2019-05-18,,LAD,W 4-0,33,31,4,7,6,0,0,1,3,0,0,1,8,.226,.250,.323,.573,10,0,0,1,0,0
47,CIN,2019-05-19,,LAD,L 3-8,37,35,3,9,7,0,0,2,3,1,0,2,6,.257,.297,.429,.726,15,1,0,0,0,0
48,CIN,2019-05-21,@,MIL,W 3-0,33,30,3,4,2,1,1,0,2,1,1,3,10,.133,.212,.233,.445,7,0,0,0,0,0
49,CIN,2019-05-22,@,MIL,L 9-11,43,36,9,11,8,1,0,2,9,0,1,5,10,.306,.419,.500,.919,18,0,2,0,0,0
50,CIN,2019-05-24,@,CHC,W 6-5,44,38,6,11,7,2,0,2,6,0,0,4,13,.289,.386,.500,.886,19,0,2,0,0,0
51,CIN,2019-05-25,@,CHC,L 6-8,41,38,6,14,10,1,0,3,6,0,1,3,7,.368,.415,.632,1.046,24,2,0,0,0,0
52,CIN,2019-05-26,@,CHC,W 10-2,46,40,10,17,13,3,0,1,7,0,1,3,3,.425,.435,.575,1.010,23,2,0,0,3,0
53,CIN,2019-05-27 (1),,PIT,L 5-8,42,34,5,12,8,4,0,0,5,0,0,5,9,.353,.415,.471,.885,16,1,0,1,2,0
54,CIN,2019-05-27 (2),,PIT,W 8-1,36,33,8,10,6,1,0,3,8,0,0,2,11,.303,.361,.606,.967,20,1,1,0,0,0
55,CIN,2019-05-28,,PIT,W 11-6,37,34,11,11,2,4,1,4,11,0,0,3,8,.324,.378,.853,1.231,29,0,0,0,0,0
56,CIN,2019-05-29,,PIT,L 2-7,38,33,2,7,6,0,0,1,2,0,0,3,7,.212,.297,.303,.600,10,0,1,1,0,1
57,CIN,2019-05-31,,WSN,W 9-3,41,38,9,15,12,2,0,1,9,1,0,2,4,.395,.415,.526,.941,20,0,0,0,1,1
58,CIN,2019-06-01,,WSN,L 2-5,38,33,2,8,6,1,0,1,2,0,0,4,8,.242,.324,.364,.688,12,3,0,1,0,0
59,CIN,2019-06-02,,WSN,L 1-4,32,30,1,3,0,3,0,0,1,0,0,1,16,.100,.156,.200,.356,6,0,1,0,0,0
60,CIN,2019-06-04,@,STL,W 4-1,40,38,4,10,7,2,0,1,4,1,0,2,4,.263,.300,.395,.695,15,1,0,0,0,0
61,CIN,2019-06-06,@,STL,L 1-3,36,31,1,5,2,3,0,0,1,1,0,4,6,.161,.250,.258,.508,8,0,0,0,1,1
62,CIN,2019-06-07,@,PHI,L 2-4,39,34,2,6,4,1,0,1,2,1,0,5,11,.176,.282,.294,.576,10,0,0,0,0,2
63,CIN,2019-06-08,@,PHI,L 1-4,31,31,1,6,4,2,0,0,0,0,0,0,6,.194,.194,.258,.452,8,2,0,0,0,0
64,CIN,2019-06-09,@,PHI,W 4-3,39,35,4,9,9,0,0,0,4,0,0,4,9,.257,.333,.257,.590,9,1,0,0,0,1
65,CIN,2019-06-11,@,CLE,L 1-2 (10),40,34,1,7,4,3,0,0,1,0,0,6,10,.206,.325,.294,.619,10,2,0,0,0,0
66,CIN,2019-06-12,@,CLE,W 7-2,40,36,7,9,1,4,0,4,7,0,0,4,11,.250,.325,.694,1.019,25,0,0,0,0,0
67,CIN,2019-06-14,,TEX,L 1-7,33,31,1,5,3,1,0,1,1,0,0,1,12,.161,.188,.290,.478,9,1,0,0,0,0
68,CIN,2019-06-15,,TEX,L 3-4,34,30,3,4,2,0,0,2,3,0,0,4,8,.133,.235,.333,.569,10,1,0,0,0,0
69,CIN,2019-06-16,,TEX,W 11-3,45,34,11,14,8,3,1,2,10,0,0,5,4,.412,.488,.735,1.224,25,1,2,1,2,0
70,CIN,2019-06-17,,HOU,W 3-2,34,28,3,6,6,0,0,0,3,0,0,4,9,.214,.333,.214,.548,6,1,1,1,0,0
71,CIN,2019-06-18,,HOU,W 4-3,31,29,4,6,0,3,0,3,4,0,1,1,8,.207,.258,.621,.879,18,0,1,0,0,0
72,CIN,2019-06-19,,HOU,W 3-2,38,35,3,11,8,2,0,1,3,0,0,3,10,.314,.368,.457,.826,16,2,0,0,0,0
73,CIN,2019-06-20,@,MIL,W 7-1,43,36,7,10,6,0,2,2,7,1,0,4,9,.278,.395,.556,.951,20,1,3,0,0,1
74,CIN,2019-06-21,@,MIL,W 11-7,47,37,11,10,7,0,1,2,11,3,0,6,11,.270,.426,.486,.912,18,0,4,0,0,0
75,CIN,2019-06-22,@,MIL,L 5-6,35,33,5,6,2,1,1,2,5,0,0,1,11,.182,.229,.455,.683,15,0,1,0,0,0
76,CIN,2019-06-23,@,MIL,L 5-7,36,34,5,10,8,1,0,1,5,0,1,2,12,.294,.333,.412,.745,14,2,0,0,0,0
77,CIN,2019-06-25,@,LAA,L 1-5,34,30,1,7,4,2,0,1,1,0,1,4,10,.233,.324,.400,.724,12,2,0,0,0,0
78,CIN,2019-06-26,@,LAA,L 1-5,34,33,1,5,3,1,0,1,1,1,0,1,9,.152,.176,.273,.449,9,0,0,0,0,0
79,CIN,2019-06-28,,CHC,W 6-3,40,31,6,11,8,2,0,1,6,2,0,7,6,.355,.462,.516,.978,16,1,0,1,1,0
80,CIN,2019-06-29,,CHC,L 0-6,36,33,0,7,6,1,0,0,0,0,0,0,6,.212,.278,.242,.520,8,0,3,0,0,0
81,CIN,2019-06-30,,CHC,W 8-6,38,32,8,9,8,0,0,1,8,3,0,4,9,.281,.395,.375,.770,12,1,2,0,0,0
82,CIN,2019-07-01,,MIL,L 6-8,37,36,6,10,6,1,0,3,6,0,0,1,8,.278,.297,.556,.853,20,1,0,0,0,0
83,CIN,2019-07-02,,MIL,W 5-4 (11),42,40,5,10,6,1,1,2,4,0,1,1,6,.250,.286,.475,.761,19,1,1,0,0,0
84,CIN,2019-07-03,,MIL,W 3-0,34,30,3,8,6,1,0,1,3,0,0,2,9,.267,.303,.400,.703,12,0,0,1,1,1
85,CIN,2019-07-04,,MIL,W 1-0,31,30,1,8,7,1,0,0,1,0,0,1,8,.267,.290,.300,.590,9,2,0,0,0,0
86,CIN,2019-07-06,,CLE,L 2-7,32,32,2,5,2,2,0,1,2,0,0,0,11,.156,.156,.313,.469,10,0,0,0,0,0
87,CIN,2019-07-07,,CLE,L 1-11,36,31,1,4,3,1,0,0,1,0,0,4,10,.129,.250,.161,.411,5,0,1,0,0,0
88,CIN,2019-07-12,@,COL,L 2-3,32,31,2,6,4,0,1,1,2,0,0,0,8,.194,.194,.355,.548,11,0,0,1,0,0
89,CIN,2019-07-13,@,COL,W 17-9,53,48,17,24,12,4,5,3,17,1,0,4,8,.500,.528,.979,1.507,47,1,0,0,1,0
90,CIN,2019-07-14,@,COL,L 9-10,38,33,9,9,5,2,1,1,8,1,1,2,8,.273,.324,.485,.809,16,0,1,1,1,0
91,CIN,2019-07-15,@,CHC,W 6-3,41,38,6,10,5,2,0,3,5,0,0,2,7,.263,.317,.553,.870,21,1,1,0,0,0
92,CIN,2019-07-16,@,CHC,L 3-4 (10),42,36,3,8,5,2,0,1,3,1,0,2,9,.222,.333,.361,.694,13,1,4,0,0,0
93,CIN,2019-07-17,@,CHC,L 2-5,35,32,2,7,5,2,0,0,2,0,0,0,9,.219,.286,.281,.567,9,1,3,0,0,0
94,CIN,2019-07-18,,STL,L 4-7,40,34,4,10,6,3,0,1,4,1,0,4,8,.294,.375,.471,.846,16,1,1,0,1,0
95,CIN,2019-07-19,,STL,L 11-12,47,43,11,18,13,3,0,2,11,0,1,4,10,.419,.468,.628,1.096,27,1,0,0,0,0
96,CIN,2019-07-20,,STL,W 3-2,32,28,3,7,4,2,0,1,3,1,0,3,5,.250,.344,.429,.772,12,3,1,0,0,1
97,CIN,2019-07-21,,STL,L 1-3,38,34,1,7,5,1,0,1,1,0,0,3,14,.206,.289,.324,.613,11,0,1,0,0,0
98,CIN,2019-07-22,@,MIL,W 6-5,40,36,6,12,9,1,0,2,6,1,1,3,7,.333,.385,.528,.912,19,0,0,1,0,0
99,CIN,2019-07-23,@,MIL,W 14-6,47,41,14,17,10,3,1,3,14,1,0,4,13,.415,.468,.756,1.224,31,0,1,0,1,0
100,CIN,2019-07-24,@,MIL,L 4-5,38,36,4,9,5,3,0,1,4,1,0,1,13,.250,.289,.417,.706,15,0,1,0,0,0
101,CIN,2019-07-26,,COL,L 2-12,33,33,2,8,5,2,0,1,2,0,0,0,7,.242,.242,.394,.636,13,2,0,0,0,0
102,CIN,2019-07-27,,COL,W 3-1,31,27,3,6,4,0,0,2,3,0,1,3,4,.222,.323,.444,.767,12,2,1,0,0,0
103,CIN,2019-07-28,,COL,W 3-2,36,30,3,8,7,1,0,0,3,0,0,4,6,.267,.371,.300,.671,9,1,1,1,0,0
104,CIN,2019-07-29,,PIT,W 11-6,42,38,11,13,10,2,0,1,9,0,0,4,7,.342,.405,.474,.878,18,0,0,0,0,0
105,CIN,2019-07-30,,PIT,L 4-11,38,36,4,8,5,1,0,2,4,1,0,2,10,.222,.263,.417,.680,15,0,0,0,0,0
106,CIN,2019-07-31,,PIT,W 4-1,36,32,4,10,5,3,0,2,4,1,0,2,7,.313,.389,.594,.983,19,1,2,0,0,0
107,CIN,2019-08-01,@,ATL,L 1-4 (6),21,20,1,4,3,1,0,0,1,0,1,0,4,.200,.200,.250,.450,5,1,0,0,0,0
108,CIN,2019-08-02,@,ATL,W 5-2,41,34,5,10,8,1,0,1,5,2,1,4,7,.294,.359,.412,.771,14,0,0,2,1,0
109,CIN,2019-08-03,@,ATL,L 4-5 (10),40,37,4,8,7,0,0,1,4,0,0,3,7,.216,.275,.297,.572,11,0,0,0,0,0
110,CIN,2019-08-04,@,ATL,W 6-4 (10),45,33,6,8,6,1,0,1,6,2,0,8,9,.242,.419,.364,.782,12,3,2,2,0,1
111,CIN,2019-08-05,,LAA,W 7-4,35,31,7,8,6,2,0,0,5,1,1,3,11,.258,.324,.323,.646,10,0,0,1,0,0
